0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Label
118932.3519042751,7147608.3973398525,13756682.792085782,5352202.154323357,4227936.207149885,5043075.521528474,2314023.020905206,914959.2491101816,478865.2590872351,259594.1110478983,125326.33821666162,80245.67459114891,66659.39621485228,70672.27971905189,28937.769978898352,11732.120522713665,7254.536376398601,6101.3779404837605,5042.873196392045,4826.631283563722,4448.021248646371,4308.814284138691,4191.415579999577,4001.324339265892,4033.1825386569785,3838.613352060106,3854.6618720012166,3698.717809580738,3630.1116051020017,3516.070659131384,3424.1845272453365,3337.2647107315065,3449.8232868159566,3262.5722358256016,3298.577429451925,3262.4601805673974,3124.165833036368,3039.5997121402156,2792.5655645296783,2612.5117323088216,NW
56500.384041470155,4648028.627180357,8210202.619534512,2392199.922341291,1042542.2660435006,1173270.2383629822,688933.8671063166,277142.79607602756,142337.8726529321,93941.45502344935,83621.0469919695,81925.62494833676,117342.78607969015,154063.3332997685,69200.48818530208,48927.12566757496,30645.96226550948,15821.5446792085,10926.245099400041,11085.55725633361,8271.455556314715,4896.231615802344,4440.117814387933,3903.5160856127254,3686.0755255784015,3654.3808201542015,3475.738861771853,3429.862774549245,3345.2653955611245,3425.386031390822,3412.390141573878,3269.8824857169284,3358.6160483075955,3380.0884835143424,3294.7771911320933,3234.4535305085756,3061.05380499485,3003.3979957824113,2646.959688286331,2216.025456470911,NW
97598.94252804457,7570932.74303332,15435590.564979792,6894406.647887174,6045064.733308596,7333525.835542414,3576648.4296494937,1142262.8146250541,532834.9002707597,254450.88428101255,201276.1593611121,162652.92006975546,196518.53058871345,254224.17860822985,108064.85595853922,48476.61515902931,27201.016859721185,14816.40783829419,10961.312426001423,9924.135456058137,7603.79364133804,5587.760370885052,4810.209127323819,5374.497550450358,4370.9159360729545,4697.779341409394,4418.236802473556,4027.0523131902214,3688.3051321190633,3624.374522250273,3499.466558387208,3407.570958226736,3462.9182465421427,3464.69758046159,3472.21232805805,3251.0493746011307,3270.9250931577217,2990.1045860143768,2656.256822643182,2012.8050601484272,NW
34028.540534737025,2533784.5697364295,5564119.929001957,1874872.6829455113,1006081.3678317068,1134783.3184411738,581797.9295143711,206627.1019136806,102630.21712035467,67160.34895312652,52994.4470092425,52447.822376654505,64235.52622446693,63149.180255567655,35570.40206950192,31015.861594466918,29785.261056190182,18912.48028041971,10719.790360583322,6047.892599516317,4286.274315357199,3644.37819852517,3525.706468506468,3119.7583280473987,2955.067027597641,2854.6579458562483,2791.1210654895067,2831.2357147242647,2744.646411385941,2715.7694282203565,2708.204767403919,2779.3843843065442,2697.1479595211295,2784.0984272424876,2689.2419460917217,2659.3032364313663,2581.7005851526646,2392.7783385797484,2181.955726448208,1658.252011646819,NW
125548.6277905475,8024413.4466666905,14596897.361405734,5790091.448966156,3941097.2244620537,5041077.501853918,2148787.50083281,868851.3831951842,409161.04044430266,278925.78358839056,245868.3167143977,204912.67803551327,286125.2505841921,363473.5530263892,152489.71736642657,74282.50203993355,63467.070978501324,51371.48781322596,25431.75183201996,19797.33439045929,14062.044248338283,8315.12144508024,7903.9319058246365,6078.481606649391,5021.944765617358,4620.453779292657,4480.919900851648,4343.644821554814,4074.860190018764,4137.967130850097,4082.866010650053,4006.5534185988554,3894.321155588017,3911.493241464261,3903.5328673193076,3738.057440846882,3795.990638103908,3488.7493289816293,3126.8067335675714,2606.0431064449563,NW
42334.861740661894,4631483.877372645,8804009.338123878,4045729.9663772197,2578267.38457907,2820624.943708579,1166119.3421075596,435079.2673374341,198895.92080904992,123225.15293490533,94817.49160175034,82927.82672138108,101058.66261885966,131451.10640401847,77309.37988614303,31452.386290914168,19813.504356947888,10605.855292855083,6479.984515445712,5154.7882317258445,4485.666001934982,3899.0245191088175,3572.2478732188497,3558.340910624414,3357.9441457962153,3394.50864529272,3282.1810373763037,3231.908318747645,3306.4556834359832,3269.8175310788697,3231.5105502804304,3219.941126157507,3163.7254902249024,3198.7024664877836,3145.8257679531735,3001.3076668803355,2973.5098132649837,2726.7688490087457,2421.2173328872477,1947.7415008231446,NW
191138.88473820954,3085512.293213694,7224474.571887652,1974047.137561432,1600392.5257087448,1404644.7164455238,545946.6220590011,189045.85050649458,81340.49030631715,100145.18989268839,67846.92122918725,53851.96445824616,66091.78920930931,111439.80582811468,64718.017574214166,21717.64463822203,14027.645380643939,7612.3751648068155,6633.450521616809,6547.316212638048,6220.141391242332,4303.1057336328795,3927.2878469891557,3482.3786887059027,3478.171449828904,3458.800010015233,3258.9621539163627,3419.2644750183736,3086.943222531011,3136.692268040337,3166.346371981833,2963.3091023618235,3033.4756369803035,2975.0171610966217,2783.096475184654,2904.424019027537,2865.7046358380876,2597.194955618502,2496.5362139338167,2113.232151004907,NW
121623.2382407913,6827268.312822088,12197155.37312561,4968633.478144693,3041790.6967716897,4196966.534158915,2201242.049564694,901515.9067053426,369947.9578707609,248920.0049199075,184911.7351800524,249210.5114777607,255326.53428278276,441058.3117853996,136875.14224841195,103922.24143366682,54650.00009853495,42694.32173142962,43387.986811287796,38280.86862763808,32878.256065365684,35484.977989704654,33238.92082333691,30409.32597043324,29027.056052574477,28868.30387001371,28632.953899865868,27342.110765705205,26196.759672374337,25924.26613802159,25127.715737607843,24242.86213973137,24219.271472846078,23640.028897029297,23074.492103319273,22691.26735127672,22435.39363493253,21935.545687753533,21692.964633940996,21214.71791040762,NW
56760.32248625603,3762524.6802911074,6089611.325075345,1596369.6370015272,1140366.0474315744,1083484.2938094344,469371.44227487134,133143.6505185485,52694.493005605196,30592.36611104716,21829.000399775163,18360.200030923916,24846.813391791093,31660.181275080635,15846.49074059106,6948.986606138969,6011.070943030229,6437.175323758586,4470.153613569881,3642.917320359318,3413.398830215019,3249.392573946728,2991.8206052030414,2884.436734787816,2757.4129323095012,2718.728480551235,2737.5772522551333,2678.1776180614197,2573.0443826254523,2548.192827783889,2648.1333809104462,2617.7347770805327,2622.52590492661,2390.336598148683,2510.6395500014723,2522.6317482824807,2373.197726603261,2205.049576915246,1922.7803982801593,1576.344102945173,NW
96794.83862141619,3613985.3147149337,7681120.439724232,2936234.8500632616,2148377.983597574,2241187.59442414,821332.8345495183,249475.89672354647,102122.75525189568,71460.80435705799,59912.81408980358,59546.51630725346,86049.32861665814,113338.02437592541,54108.086607738354,21271.20620117586,10676.382472042224,7723.421205074442,7997.519460246925,5548.401428059544,4063.143040792681,3285.5750171261116,3111.500036317626,2919.576758672235,2686.853875981129,2599.809411877947,2679.826194543556,2543.708807074201,2638.1897253557336,2580.7338914556094,2605.6104029653934,2570.792356777397,2537.314700944817,2614.0410906109955,2480.247221747519,2430.3672429887456,2373.3340662608143,2228.5848250158087,2083.9137837573962,1690.9236505298786,NW
31762.652856362012,3515300.266937116,6391274.162903694,1850302.6839471238,1343437.7263520816,1710541.936976692,641788.4513101105,218914.35235674496,125508.52408106092,80312.51970282994,61143.24790989995,65487.69195196983,95438.98764678492,124464.02567151439,58535.95275000143,20789.476400760894,9516.927048625463,5841.685906893443,4446.305012575953,3971.1789447280903,3811.0647043121335,3646.4147360141706,3565.1067460024296,3384.597218713112,3493.760425852427,3493.948411136801,3427.3081550332026,3431.844399598422,3371.273742394512,3274.8512179767004,3272.9218114606892,3250.335779518009,3206.522990194485,3204.4128418691535,3282.160747400613,3190.1455099694763,3082.3775969391518,2993.022572850129,2543.699678992627,2016.7810479822597,NW
46032.5802552581,2564221.6187758646,3059384.9143903954,979363.8175413394,682411.7287573789,632069.8658354804,415236.37032312795,134829.69648522526,91158.03972929981,53842.861223929365,36322.30814357064,38866.83344093567,47130.50648737328,60534.680083731,30924.199805663106,16331.233372051247,12262.929935641261,7866.77767610153,5193.718647240106,4873.470953218978,4312.548931924465,3646.0986390541248,3615.4327501050543,3215.9706991185735,2990.8777251640654,3023.855722979387,2834.0812221260476,2833.2060510205947,2877.645104668155,2877.5959181159196,2865.8160806510436,2892.572484944817,2848.0992699112057,2886.6135768990653,2788.12145145533,2745.7860476826113,2645.4805499614063,2497.89225930837,2199.7956814706604,1737.0628250684013,NW
105621.34487851957,3241888.684506746,6501652.657380465,1525016.0325475475,665338.5904546048,708608.6478592467,427273.23436196323,170251.88188444384,61029.91898856626,50591.436968916205,43937.61057142421,45587.373712382105,69751.72030049773,105304.79554371108,77695.95065070325,52332.601309956495,33733.37329011115,16839.116558347247,9560.359009101212,6024.444966519277,4988.609448318601,4549.901204920461,3628.4999997357654,3574.958709082931,3358.2729694616305,3101.244613553811,3163.8938103258915,2941.6092676819744,2844.711199103463,2790.354656430188,2967.532734368946,2852.1713852405323,2814.3074594015693,2863.033371598085,2824.4434459944205,2761.4300019984266,2668.699501662209,2552.450532274876,2413.5512067249383,2002.7512918303896,NW
109796.57675024212,3031485.802449791,6922104.2308215825,3000493.173371719,2030651.2927325286,1793135.8970136966,715261.9949042904,280821.9658347914,156281.39586120658,113335.64994725707,92871.82081781076,83838.14482185495,89342.42943257887,89394.57178007258,32497.650244799435,12239.147208349417,8525.204726396893,6989.46208072115,6447.484514281884,6220.094724700162,5900.762847934967,5571.710912964101,5291.5718140115505,5152.893274488966,4931.737200619311,4845.740321998246,4740.525130462225,4592.986527620376,4559.550182532659,4344.065950541659,4453.624236741443,4231.641886464851,4112.9168205384185,4131.531076697498,4171.573815529922,4014.664236833882,3920.6342755671176,3774.6492631296346,3586.7425739349583,3442.5765244260947,NW
105278.58494649036,5968131.811931603,8611083.95050512,1784470.581022312,1178210.095968026,1783103.1840419066,1022260.6618485557,405400.9920196787,189319.23064131977,128739.18560503372,102167.27344134336,92638.43192928075,125958.57848358255,160281.13520743733,84354.57766580721,37283.91091920904,18654.702655944824,12019.30237477869,9316.758517051501,7546.7107487499925,6406.8923740629,5558.951242455625,4970.789705135865,4727.823239900028,4402.9307740445765,4290.200832170518,4185.452921452632,4135.663188338374,3794.8004825831517,3793.372925399744,3687.3722932104192,3632.330821945864,3625.6324527996485,3591.377915860347,3585.1229181554486,3489.674796198878,3297.309463362064,3422.451340506542,3151.0187789217434,2982.353061644952,NW
592340.6118312778,6617067.691132164,12428465.674185643,4817868.919543785,3799858.572359315,4270737.914218286,1810113.6338930475,670028.6423290628,306053.07012602536,220123.88540917268,200724.09666120698,178642.41609713045,198507.51265961525,213330.29561442166,106278.27720970655,52959.237672709285,33352.65583739713,25033.490343660076,20829.50220112521,17212.001990739664,14508.505130608346,12343.362838669222,10936.197313312281,10027.041177948671,9452.920341030436,8966.869674095704,8451.187189461963,7874.352220404482,7679.985130304478,7183.877266120956,6993.2119879506445,6828.429188215423,6606.590552966297,6396.221986166383,6364.108995258772,6118.234284449095,6021.107187451605,5790.266604068711,5706.10798788891,5532.000025078358,NW
93841.68383418598,5260355.547125416,9729337.46862144,3524951.093113312,2799530.2905736063,3587998.881010658,1582941.4275090594,521070.79897341423,185361.2919461927,126498.68816942172,106119.21890166898,103394.93178519212,137186.3733397846,176455.23112169502,100751.62757651976,44439.26069996106,50431.54790916314,28021.55130083309,18756.432536866272,7637.771701006926,7247.465936062798,4674.529649673801,4053.525321893821,3084.3444667650306,2850.9115190881002,2968.5878943695,2932.325959642697,2719.8719861385707,2725.8504535905245,2718.188795796136,2593.877296497774,2616.1590788606145,2525.3291392528386,2584.0299413061507,2485.2059571435793,2483.1354545197582,2429.187145256935,2303.8959617148635,2011.4615937867295,1620.0429522172653,NW
103224.6059274108,3270970.2615149394,4567958.933230613,1365841.7139631237,814358.7405968362,976699.9411125756,502776.3587680607,152858.4971669617,62209.76008063006,38132.525675178855,30566.448278423006,36158.60613032519,56450.10477542569,80428.3735215005,42162.041765253336,19393.562929093398,11253.208037362785,7807.73435465539,6502.838936267224,5520.23682611076,4557.91795924361,3540.2365025768963,3087.7852580768717,2711.1284557525746,2576.552827771138,2572.2433204138397,2460.308158071614,2340.056286464966,2356.5956024808793,2327.847646057904,2316.227751630022,2321.459870840795,2370.8673895159372,2291.7294764853727,2332.9680729058027,2262.116706520945,2185.5284187568404,2012.1872678407633,1743.9405276687996,1343.4202441400364,NW
157905.81219172705,7298281.799235439,12611823.218286492,4834859.334557279,3946589.1307761236,4408952.866251174,1809918.491542718,535593.6469419567,184853.45741885793,91813.55510052029,69238.9761138602,75466.61670325547,107175.53389569504,131342.0662765521,56916.40836682081,30957.851722227024,17338.27040990766,11885.183912414821,9053.771459961295,6817.194460165902,5421.492353259026,4529.3348750251525,3930.362531362584,3265.277592901438,2970.771942610247,2773.8732304229316,2681.6499990190337,2548.080538569786,2432.5140121076297,2435.897543418945,2477.320322690295,2408.261690747616,2372.408443648029,2405.4677651775833,2378.143929581289,2257.2283449670854,2238.1572809927056,2111.4721061353857,1810.3222968233106,1507.575356773985,NW
162269.28443597717,7167539.613370784,13668746.710492412,5417397.382678304,3689184.102420239,4620053.381615244,1939638.5265521072,645608.0679756182,327398.99202344683,202976.6098832799,169468.93958438118,159618.18521332066,210401.51335929934,291418.47698278516,140747.55585774282,62837.22206444094,40170.46964914741,30759.003451483004,25303.521731210523,23132.027027312797,21098.504353778262,19491.982449852054,18596.93880422487,18115.723174817846,17484.181706145515,16793.593565197567,16161.840395099738,15654.165338073253,15533.141584207646,15132.602297303656,14617.398280179588,14428.074438599857,14045.819993677938,13760.195589300434,13679.491785466505,13246.220681002997,13195.727423880719,12932.043078702673,12635.975194588065,12424.10938711559,NW
377168.0501643378,3135512.491548647,6315014.824117949,2233853.3468463267,1265931.255013327,1354205.0126235625,647847.099030575,239763.82650280697,142082.53557554408,82895.82447698442,58429.29614851963,71708.50501615995,65637.9122016191,96020.21330221501,55806.831682736694,23466.28706478485,16455.544434940482,12279.205745405128,10995.374241830363,9836.615653701712,8710.493867221578,8013.419792936895,7443.328459918171,7239.465825157607,6786.1457860415285,6600.51844875484,6261.169031783005,5925.563190638679,5573.063956599196,5753.960626330301,5503.736469475623,5350.577713496245,5168.256442541415,5003.516434647541,4958.599507694841,4828.252925199724,4783.029085063109,4502.528889778969,4270.365615866322,3944.0542100146868,NW
65662.45691879775,2902401.5451313346,4156973.7997639785,1143305.257359357,669186.4567496168,723215.3778956323,278505.140447072,91095.98278648307,38786.97719026102,23623.881999213078,17294.388007139543,16015.20056773671,17922.47710354822,19172.321128424723,9390.677256769257,4751.744634521466,3824.9011677941608,3318.3217250139296,2984.432498159127,3005.3380564244385,2902.018462298525,2816.38467818072,2837.845728767772,2868.9148452951204,2920.961555357119,2950.227473450228,2901.9982471635158,2857.3994266909867,2930.7805305741476,2802.55556935434,2802.5987787511076,2770.8339061499582,2708.6611000364164,2821.1133765550358,2866.657139401558,2777.5593148406233,2594.9751862402636,2477.044244512913,2264.8397120944246,1750.7073432144825,NW
170140.92101360863,4577174.682235343,7604705.8132469505,2407735.7536949655,1600438.192593203,1455533.6689123127,639957.4271865009,192536.10387691605,89131.23604000187,55163.11836849379,37534.25901549726,36050.21859631424,46782.5321555388,48834.31337372588,26475.033190397757,13818.788853991833,10832.331136793724,9256.260670508913,9014.457460790632,8720.242608510263,7885.53346804912,7440.699074063919,7202.668347876484,6790.0969364697185,6519.557550732463,6473.70022150426,6037.047058956918,5783.355858444564,5975.61936210998,5781.400894707786,5618.633884108254,5586.806264662949,5474.2970303402735,5379.623400438422,5268.8763192204115,5174.323581552462,4939.350210904913,4920.4863345477515,4694.2204755253715,4523.528374238023,NW
163899.20311351074,4133627.861255051,6717149.899675631,2537882.3819714966,1658281.714379797,1590797.5989517684,554710.0659111196,146942.86836525705,64164.74514397404,44731.123316363744,33619.91812289274,34694.21628548015,49096.68638196952,53597.495416935184,22987.742648521627,17210.675501005586,16711.620697823146,12341.85329653557,10785.441032029821,10048.864142568393,9466.483705801924,9070.567411624563,8704.830192251851,8513.25933923719,8119.2786691929105,7873.052379708358,7751.312258989973,7483.596096640844,7121.468171863351,6895.3311269691,6903.9532251974815,6836.137794841773,6544.600942044253,6383.374213579325,6384.377955964617,6333.041287033104,6279.035916998376,5924.934191928358,5871.773927501462,5845.976486061212,NW
127648.50857589944,8365543.416231598,16664665.859934486,6727679.429507073,9711704.710909942,14684508.621341625,5960105.108408775,2589391.3494122764,1213157.271215901,788365.9212847191,190394.7395801124,189892.851305055,193054.22276331106,240109.21066682335,77445.885972715,29123.73264857916,15078.41005083359,9615.062493951693,6317.657160619727,4346.988597309933,3921.88239017589,3903.70044693545,3603.54302880019,3717.57047074136,3406.206492533198,3360.5289351511533,3153.11243459391,3173.6790599137425,3156.4568870995945,3075.736189104855,3133.233209324862,3039.797310833744,3052.4342993573396,2992.0782864962225,2944.9678974819653,2985.3392386897904,2858.1408086887013,2576.282855869148,2456.0605909583905,2003.6528523757318,W
94902.27309782695,5188428.710047821,12683555.03627326,3672546.3858718835,2777612.562537626,3755363.687166452,2056851.4615912407,1139120.5294749602,668679.7607428728,300675.0683317576,142265.39131108066,120340.18355974453,151408.2342929797,149392.50708546594,72298.73186255121,42502.4936764246,20899.00961800505,12278.928866181515,7979.597587677917,5423.275737132242,4147.11011880727,3503.195140852131,3367.7967049443073,3071.056293049023,2818.141974500306,2654.5356655492233,2655.1037292083265,2645.496883495298,2606.7490909699154,2587.9620062265594,2579.420609855085,2539.9861658582877,2609.6469975582486,2533.388878883136,2477.9617112354417,2410.5899109509473,2403.8609806878994,2216.297192746733,2076.7888926756955,1691.0942723171363,W
59328.72623772516,6463088.352350707,11680055.745867638,4305008.372653458,2622996.092068965,2469744.852936698,963395.4120110394,293483.50466943986,107761.16972791981,54893.720357778366,63883.08178821767,69725.22618659814,86242.05953132373,102343.54104339553,50458.66927532674,19834.022121473346,11290.775944219236,8281.348481034998,6360.10231819563,5062.1620605922835,4602.774943524632,3966.937405955123,3584.9087099609983,3327.9946620506616,3116.322190784641,2993.0889013811193,2903.2189228992725,2861.2653841538513,2875.6186644484615,2908.7791568721436,2830.20588864847,2713.940280927607,2687.235787062709,2795.574511605125,2789.004656609633,2767.640078430341,2637.5456945796222,2525.547623679319,2169.1377756696247,1760.0197822757796,W
60364.209432120195,2773976.3835053532,4860606.850143489,1684561.3811292716,1070410.0222468372,1165724.55089936,498358.7527262175,151658.9506539749,60259.12029573664,35731.39434292313,35148.926583160486,32323.303327962578,34784.07520176437,39214.956695336194,20296.8471530629,8948.171841685193,5729.512444258814,4134.660005195318,3589.7633947921154,3458.577160047331,3428.9753492006585,3213.2161720886693,3097.6918422661056,2883.90464360074,2938.4164535975688,2866.711340312221,2765.998529135157,2816.818463469257,2726.3014542377095,2737.607409416616,2768.8750183008133,2674.1965190253773,2741.4951703138886,2584.587431753223,2564.975293526732,2671.6327083033784,2543.879615663982,2380.8142520664387,2124.2422801863286,1712.7702134413134,W
140087.79379495082,3728123.562847556,7105017.844929593,2953906.356820523,2452773.770959781,3164648.679275682,1400402.2581245387,436624.96127345465,169041.56657218747,106201.65158342168,73242.08953889669,83624.99921189743,93802.41672035378,104496.5623165326,51449.62302157107,23941.120373843813,13851.7793315809,8485.031607699755,6639.84003649883,5225.381442171425,4529.503027472063,4480.064262280261,4092.629749150144,4232.457804043193,4077.733161717318,3808.7668086999684,4092.5538991385747,3934.3117124841947,3793.868436485987,3835.488710196432,3771.4580810570524,3680.9488800270074,3653.193190896207,3571.6306748905404,3588.048588350962,3443.628383441998,3437.167006953463,3410.960398227897,3037.9366981963594,2735.7936202773285,W
48537.33184012962,2499410.95674447,6453502.4167775735,2592616.5847904454,1512694.5664232424,2528331.331749451,1644347.7898411038,617768.2042183744,305077.74112519994,286447.6906201979,78733.16599303218,65433.80684047617,90633.58182468836,95946.26626455225,48989.694901146635,21686.298421566265,10237.939945515125,7487.370901392909,4759.135666634493,5103.8697784023125,4560.440756729626,3275.3908897350184,3208.841872573657,3421.6538835562505,2953.2050816311676,2884.026835160662,2680.1609504827447,2578.736194605227,2641.531581060004,2561.322913242985,2592.3170503012407,2537.1866111915056,2438.3950925233494,2357.8574852068245,2439.8053406678823,2409.1513655362987,2388.2386589921107,2220.226584660112,1922.7238717201164,1547.552287528339,W
73684.7462290941,2550991.3025616906,5427263.857172292,1772417.6727073689,1620222.5379665596,4489847.683436746,1734562.057974179,464487.7229643561,240082.3128900576,99918.81592245917,102653.76576751545,125727.54694061827,123436.86692527347,140444.71140911386,64882.56248276014,26452.91921814368,11927.291071879034,8546.734279131142,7883.40239533278,5467.030573993117,5021.140138241045,4376.456607626717,3986.1469342203754,3185.2309436082405,3014.0400577306254,2836.3241421927128,2868.5795928302473,2848.777956744727,2821.62311466956,2777.9339794674747,2694.4257338975776,2663.87060822616,2701.382705080653,2646.749072238188,2676.2154606969902,2589.322303325095,2592.52742218648,2499.874388949666,2098.183178513254,1732.0164093955427,W
